#Date:= 2024-10-08T15:56:43.862809
#Sampling Rate(Hz):= 1000
#Labels:= LOD	ECG	TS
1	1632	47419
1	1593	47420
1	1569	47421
1	1561	47422
1	1577	47423
1	1605	47424
1	1644	47425
1	1690	47426
1	1746	47427
1	1795	47428
1	1843	47429
1	1868	47430
1	1885	47431
1	1890	47432
1	1877	47433
1	1851	47434
1	1827	47435
1	1788	47436
1	1755	47437
1	1712	47438
1	1662	47439
1	1628	47440
1	1595	47441
1	1584	47442
1	1594	47443
1	1623	47444
1	1671	47445
1	1724	47446
1	1782	47447
1	1840	47448
1	1880	47449
1	1911	47450
1	1931	47451
1	1926	47452
1	1908	47453
1	1875	47454
1	1831	47455
1	1777	47456
1	1713	47457
1	1655	47458
1	1602	47459
1	1564	47460
1	1537	47461
1	1529	47462
1	1530	47463
1	1555	47464
1	1598	47465
1	1647	47466
1	1707	47467
1	1764	47468
1	1811	47469
1	1840	47470
1	1843	47471
1	1835	47472
1	1816	47473
1	1787	47474
1	1751	47475
1	1712	47476
1	1662	47477
1	1618	47478
1	1580	47479
1	1551	47480
1	1529	47481
1	1522	47482
1	1530	47483
1	1553	47484
1	1584	47485
1	1629	47486
1	1677	47487
1	1718	47488
1	1749	47489
1	1764	47490
1	1777	47491
1	1777	47492
1	1767	47493
1	1758	47494
1	1734	47495
1	1699	47496
1	1652	47497
1	1598	47498
1	1549	47499
1	1513	47500
1	1495	47501
1	1498	47502
1	1514	47503
1	1542	47504
1	1579	47505
1	1625	47506
1	1681	47507
1	1735	47508
1	1781	47509
1	1819	47510
1	1834	47511
1	1832	47512
1	1803	47513
1	1764	47514
1	1724	47515
1	1672	47516
1	1618	47517
1	1571	47518
1	1529	47519
1	1485	47520
1	1463	47521
1	1461	47522
1	1481	47523
1	1528	47524
1	1581	47525
1	1641	47526
1	1700	47527
1	1752	47528
1	1791	47529
1	1817	47530
1	1818	47531
1	1809	47532
1	1791	47533
1	1773	47534
1	1743	47535
1	1710	47536
1	1670	47537
1	1634	47538
1	1600	47539
1	1571	47540
1	1561	47541
1	1573	47542
1	1594	47543
1	1633	47544
1	1683	47545
1	1746	47546
1	1828	47547
1	1914	47548
1	1993	47549
1	2048	47550
1	2088	47551
1	2120	47552
1	2136	47553
1	2133	47554
1	2131	47555
1	2106	47556
1	2084	47557
1	2057	47558
1	2030	47559
1	2007	47560
1	1988	47561
1	1975	47562
1	1975	47563
1	1981	47564
1	1980	47565
1	1991	47566
1	2003	47567
1	2011	47568
1	2010	47569
1	2001	47570
1	1975	47571
1	1939	47572
1	1891	47573
1	1830	47574
1	1752	47575
1	1677	47576
1	1607	47577
1	1542	47578
1	1482	47579
1	1524	47600
1	1503	47601
1	1503	47602
1	1519	47603
1	1544	47604
1	1578	47605
1	1619	47606
1	1660	47607
1	1693	47608
1	1718	47609
1	1733	47610
1	1744	47611
1	1749	47612
1	1738	47613
1	1713	47614
1	1686	47615
1	1646	47616
1	1605	47617
1	1557	47618
1	1525	47619
1	1430	47580
1	1400	47581
1	1394	47582
1	1407	47583
1	1443	47584
1	1490	47585
1	1536	47586
1	1584	47587
1	1634	47588
1	1684	47589
1	1725	47590
1	1755	47591
1	1765	47592
1	1764	47593
1	1733	47594
1	1697	47595
1	1659	47596
1	1620	47597
1	1582	47598
1	1554	47599
1	1598	47640
1	1581	47641
1	1571	47642
1	1575	47643
1	1589	47644
1	1616	47645
1	1647	47646
1	1677	47647
1	1705	47648
1	1729	47649
1	1740	47650
1	1748	47651
1	1751	47652
1	1746	47653
1	1727	47654
1	1693	47655
1	1658	47656
1	1616	47657
1	1573	47658
1	1534	47659
1	1503	47620
1	1503	47621
1	1514	47622
1	1531	47623
1	1558	47624
1	1592	47625
1	1635	47626
